"gene.id" "hgnc_symbol" "chromosome_name" "logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000275074" "ENSG00000275074" "NUDT18" "8" -0.0734449696923894 1.3692103674029 0.152636185690086 0.696028747573304 0.99982912317708
"ENSG00000232442" "ENSG00000232442" "MHENCR" "20" 0.0612313847651877 2.30328953460885 0.152622478133843 0.696041716620255 0.99982912317708
"ENSG00000174527" "ENSG00000174527" "MYO1H" "12" -0.190766113617933 -1.55951610809525 0.152612703527871 0.696050965018864 0.99982912317708
"ENSG00000114378" "ENSG00000114378" "HYAL1" "3" 0.148781020418398 -0.688321959227829 0.152612121962353 0.69605151528707 0.99982912317708
"ENSG00000099814" "ENSG00000099814" "CEP170B" "14" -0.0332074743771274 5.8177493804584 0.152606512666351 0.696056822777346 0.99982912317708
"ENSG00000154127" "ENSG00000154127" "UBASH3B" "11" -0.0339312365377618 7.45907413598364 0.152565245933303 0.696095872628285 0.99982912317708
"ENSG00000155085" "ENSG00000155085" "AK9" "6" -0.0641694596739225 2.16857519575266 0.152487515655658 0.696169443706914 0.99982912317708
"ENSG00000198816" "ENSG00000198816" "ZNF358" "19" 0.0467018248786173 3.5521515936303 0.152484730390037 0.6961720803393 0.99982912317708
"ENSG00000128408" "ENSG00000128408" "RIBC2" "22" -0.0577957272911733 1.9353437879777 0.152472697514946 0.696183471409602 0.99982912317708
"ENSG00000138381" "ENSG00000138381" "ASNSD1" "2" -0.0274144036565691 6.44130715301937 0.152306917003061 0.696340462343815 0.99982912317708
"ENSG00000197647" "ENSG00000197647" "ZNF433" "19" -0.0528211020554332 2.56468559188991 0.152232220593982 0.696411230571289 0.99982912317708
"ENSG00000184465" "ENSG00000184465" "WDR27" "6" 0.065212276748275 4.45435184785113 0.152208337476143 0.696433861929419 0.99982912317708
"ENSG00000157870" "ENSG00000157870" "PRXL2B" "1" 0.0563072293720497 2.54727880845062 0.152139567874372 0.696499038613809 0.99982912317708
"ENSG00000106415" "ENSG00000106415" "GLCCI1" "7" 0.0437792199265505 3.46328889624746 0.15209533484941 0.696540969621783 0.99982912317708
"ENSG00000246477" "ENSG00000246477" "" "8" 0.100406636418163 -0.349696208292567 0.152043838589399 0.696589794715151 0.99982912317708
"ENSG00000141510" "ENSG00000141510" "TP53" "17" -0.0409391095618529 6.6886891067525 0.151902611629847 0.696723744981552 0.99982912317708
"ENSG00000108055" "ENSG00000108055" "SMC3" "10" -0.0479268981757844 7.78093034316688 0.15185101731862 0.696772698793552 0.99982912317708
"ENSG00000077458" "ENSG00000077458" "FAM76B" "11" -0.0328567793471147 5.35711686020881 0.151837285029078 0.696785729904584 0.99982912317708
"ENSG00000115234" "ENSG00000115234" "SNX17" "2" -0.0323785486558505 6.90470986139873 0.151827690437802 0.696794834993367 0.99982912317708
"ENSG00000231609" "ENSG00000231609" "" "2" -0.129758029617157 -0.404406151813825 0.1518209055548 0.696801273921246 0.99982912317708
"ENSG00000008300" "ENSG00000008300" "CELSR3" "3" 0.0457348478993269 3.85300773848892 0.151689900212765 0.696925631922817 0.99982912317708
"ENSG00000213625" "ENSG00000213625" "LEPROT" "1" -0.0249802988787826 6.95652695055009 0.151430529692847 0.697172024280751 0.99982912317708
"ENSG00000071189" "ENSG00000071189" "SNX13" "7" -0.0326411034334129 5.86772236959315 0.151409991083588 0.697191545575222 0.99982912317708
"ENSG00000259209" "ENSG00000259209" "" "16" 0.145001885745259 -1.19024905823879 0.151276251864837 0.697318697744734 0.99982912317708
"ENSG00000162607" "ENSG00000162607" "USP1" "1" -0.027293717420566 8.07940749311476 0.151163347400377 0.697426091714931 0.99982912317708
"ENSG00000188033" "ENSG00000188033" "ZNF490" "19" 0.0939884532412699 0.492438854433695 0.151153420926295 0.697435535918342 0.99982912317708
"ENSG00000049883" "ENSG00000049883" "PTCD2" "5" 0.0332603603543092 4.51091858201892 0.151038894291467 0.697544524186206 0.99982912317708
"ENSG00000114978" "ENSG00000114978" "MOB1A" "2" 0.0248348948853545 7.66571941204771 0.151018738386433 0.697563710297945 0.99982912317708
"ENSG00000279095" "ENSG00000279095" "" "19" 0.0454415027139862 3.63290512915529 0.150987031445441 0.697593894654943 0.99982912317708
"ENSG00000197496" "ENSG00000197496" "SLC2A10" "20" -0.0732975247163498 1.84781449461889 0.150980405840714 0.697600202555413 0.99982912317708
"ENSG00000175711" "ENSG00000175711" "B3GNTL1" "17" -0.0454883999311178 2.7050644365412 0.1509119447354 0.697665390212662 0.99982912317708
"ENSG00000018699" "ENSG00000018699" "TTC27" "2" -0.0333785659811206 5.22666830344863 0.15089163070251 0.69768473620975 0.99982912317708
"ENSG00000100347" "ENSG00000100347" "SAMM50" "22" -0.0317876553194845 5.83865926983953 0.150888983071665 0.697687257781981 0.99982912317708
"ENSG00000236015" "ENSG00000236015" "" "7" 0.112205509293647 0.574940845312136 0.150887476424939 0.697688692705829 0.99982912317708
"ENSG00000106034" "ENSG00000106034" "CPED1" "7" 0.0370085840216103 3.93457834263217 0.150866415182199 0.697708752205899 0.99982912317708
"ENSG00000147684" "ENSG00000147684" "NDUFB9" "8" -0.0326992209226509 5.15835338053699 0.150814063520599 0.697758620830436 0.99982912317708
"ENSG00000240399" "ENSG00000240399" "" "12" -0.144805440154673 -0.465458426857137 0.150792136506205 0.697779510807162 0.99982912317708
"ENSG00000180479" "ENSG00000180479" "ZNF571" "19" 0.0687223915282684 1.94442460819616 0.150780026417946 0.697791048898299 0.99982912317708
"ENSG00000188266" "ENSG00000188266" "HYKK" "15" -0.105490814852296 -0.303634179394052 0.150655901930708 0.697909341352933 0.99982912317708
"ENSG00000158315" "ENSG00000158315" "RHBDL2" "1" 0.0463748737402649 2.7393673586613 0.150639139117704 0.697925320856346 0.99982912317708
"ENSG00000255455" "ENSG00000255455" "" "11" 0.0513164977011164 3.35411592755432 0.150546501133165 0.69801364841377 0.99982912317708
"ENSG00000203288" "ENSG00000203288" "TDRKH-AS1" "1" -0.134180821975129 -0.873795905994305 0.150531077956681 0.698028356988843 0.99982912317708
"ENSG00000099256" "ENSG00000099256" "PRTFDC1" "10" 0.0345204488262399 4.47716753443942 0.150469569717075 0.698087023993959 0.99982912317708
"ENSG00000146530" "ENSG00000146530" "VWDE" "7" 0.0627405921047858 2.30875920414719 0.150455708254482 0.698100247062192 0.99982912317708
"ENSG00000110195" "ENSG00000110195" "FOLR1" "11" 0.086994591784362 1.34647825709665 0.150420980713084 0.698133378292246 0.99982912317708
"ENSG00000066855" "ENSG00000066855" "MTFR1" "8" -0.033433575190673 5.37569707280399 0.150395843301332 0.698157362964621 0.99982912317708
"ENSG00000142871" "ENSG00000142871" "CCN1" "1" -0.034083387658105 9.61317181799938 0.150394507561174 0.698158637515566 0.99982912317708
"ENSG00000136003" "ENSG00000136003" "ISCU" "12" -0.027296213536 5.91865771860091 0.150384902783824 0.69816780249731 0.99982912317708
"ENSG00000260589" "ENSG00000260589" "STAM-AS1" "10" 0.101736393217348 1.31971832097471 0.150363426833012 0.698188296298443 0.99982912317708
"ENSG00000171345" "ENSG00000171345" "KRT19" "17" 0.0364848626451824 7.89954327785323 0.150321147742915 0.698228646778841 0.99982912317708
"ENSG00000107890" "ENSG00000107890" "ANKRD26" "10" -0.10983565663255 4.73766280136021 0.150256559516464 0.698290301343005 0.99982912317708
"ENSG00000130303" "ENSG00000130303" "BST2" "19" 0.0275420630093424 6.46682808301457 0.150189974464835 0.698353877993026 0.99982912317708
"ENSG00000138686" "ENSG00000138686" "BBS7" "4" 0.0279351827163241 5.19744973629405 0.150032824920423 0.698503991611973 0.99982912317708
"ENSG00000147813" "ENSG00000147813" "NAPRT" "8" -0.0631165413708264 1.54291245473342 0.149982152582057 0.698552414515941 0.99982912317708
"ENSG00000140598" "ENSG00000140598" "EFL1" "15" -0.0308206462564374 5.09664584741245 0.149960450286798 0.698573156285237 0.99982912317708
"ENSG00000001629" "ENSG00000001629" "ANKIB1" "7" 0.0253371964378757 7.20235909083812 0.149688129088514 0.698833571599393 0.99982912317708
"ENSG00000268798" "ENSG00000268798" "" "19" 0.0993512599019117 0.236481974035769 0.149613075581 0.698905391634448 0.99982912317708
"ENSG00000149260" "ENSG00000149260" "CAPN5" "11" -0.032276224537939 4.33057262017654 0.149566062112896 0.698950390207227 0.99982912317708
"ENSG00000162542" "ENSG00000162542" "TMCO4" "1" 0.0306441658041722 4.87705210246523 0.14955934053965 0.698956824372661 0.99982912317708
"ENSG00000188171" "ENSG00000188171" "ZNF626" "19" -0.0533372671158861 3.7761211700021 0.149555027754808 0.698960952834633 0.99982912317708
"ENSG00000180881" "ENSG00000180881" "CAPS2" "12" 0.0725121753900705 2.44055486862421 0.14944117803333 0.699069961520889 0.99982912317708
"ENSG00000240038" "ENSG00000240038" "AMY2B" "1" 0.131519549206149 0.0213956987146745 0.149423134822214 0.699087241892765 0.99982912317708
"ENSG00000100124" "ENSG00000100124" "ANKRD54" "22" 0.0316348796610052 4.36637080321631 0.14925990803535 0.69924362222458 0.99982912317708
"ENSG00000102100" "ENSG00000102100" "SLC35A2" "X" 0.0302838730732508 5.85938518094338 0.149253904502292 0.699249375816146 0.99982912317708
"ENSG00000260747" "ENSG00000260747" "" "18" -0.148939187951273 -0.460518640686012 0.149253093113153 0.699250153435408 0.99982912317708
"ENSG00000148331" "ENSG00000148331" "ASB6" "9" -0.0319135280841779 5.54305469153331 0.149179647646157 0.699320552178787 0.99982912317708
"ENSG00000268573" "ENSG00000268573" "" "18" 0.11943578740647 -0.139018870555089 0.149129163515158 0.699368953636558 0.99982912317708
"ENSG00000203965" "ENSG00000203965" "EFCAB7" "1" 0.0415093160723855 3.18505266304934 0.149078752783579 0.699417294117653 0.99982912317708
"ENSG00000215154" "ENSG00000215154" "" "16" -0.0816329217883043 1.04516284418839 0.149055161246689 0.699439920031494 0.99982912317708
"ENSG00000087903" "ENSG00000087903" "RFX2" "19" -0.0424533893788243 3.33261266623194 0.148992670381923 0.699499863033002 0.99982912317708
"ENSG00000144645" "ENSG00000144645" "OSBPL10" "3" -0.0293674532052374 6.99036071041554 0.148797153653669 0.699687501538344 0.99982912317708
"ENSG00000147127" "ENSG00000147127" "RAB41" "X" 0.115485709797081 0.287175876824958 0.148743755581189 0.699738772588086 0.99982912317708
"ENSG00000041515" "ENSG00000041515" "MYO16" "13" 0.0788236260518854 0.447315750613882 0.14874288619047 0.69973960743554 0.99982912317708
"ENSG00000179943" "ENSG00000179943" "FIZ1" "19" 0.0362685806390037 4.05078161982661 0.148738796097453 0.699743535055613 0.99982912317708
"ENSG00000249936" "ENSG00000249936" "RAC1P2" "4" 0.159127160355182 -0.043586012690132 0.148699536814641 0.699781237976825 0.99982912317708
"ENSG00000214113" "ENSG00000214113" "LYRM4" "6" -0.0351236592429299 5.15938090801117 0.148635934835887 0.699842330708396 0.99982912317708
"ENSG00000205177" "ENSG00000205177" "C11orf91" "11" -0.128115429628422 -0.885437016443793 0.148566282101749 0.69990925270549 0.99982912317708
"ENSG00000243335" "ENSG00000243335" "KCTD7" "7" 0.0294462725640558 5.3776701035977 0.148539446355581 0.699935041163937 0.99982912317708
"ENSG00000049130" "ENSG00000049130" "KITLG" "12" -0.0401696862139816 5.02935818241575 0.148460143420257 0.700011264874275 0.99982912317708
"ENSG00000130772" "ENSG00000130772" "MED18" "1" -0.0380657649102739 4.46019306415128 0.148427235883549 0.700042901520139 0.99982912317708
"ENSG00000257027" "ENSG00000257027" "" "12" 0.0463172475796115 2.66756234003496 0.148403289524666 0.70006592560121 0.99982912317708
"ENSG00000182004" "ENSG00000182004" "SNRPE" "1" 0.0348520483581572 5.5961098175864 0.148399557753035 0.700069513838303 0.99982912317708
"ENSG00000110492" "ENSG00000110492" "MDK" "11" 0.0391824591619797 4.78284388746064 0.148376736212573 0.700091458724844 0.99982912317708
"ENSG00000277152" "ENSG00000277152" "" "15" 0.168633509022898 -0.835802114390734 0.148323700963939 0.700142464193338 0.99982912317708
"ENSG00000183077" "ENSG00000183077" "AFMID" "17" -0.0372341720703432 4.33577971469149 0.148171275530189 0.700289114277399 0.99982912317708
"ENSG00000249852" "ENSG00000249852" "" "7" 0.166153065125706 -1.55431107364873 0.148163163346403 0.700296921520073 0.99982912317708
"ENSG00000247121" "ENSG00000247121" "" "5" 0.0978810190266836 -0.260728750427262 0.14809403638622 0.700363459919976 0.99982912317708
"ENSG00000186017" "ENSG00000186017" "ZNF566" "19" -0.0474578033515481 3.98628628159202 0.148085446232212 0.700371729648445 0.99982912317708
"ENSG00000266783" "ENSG00000266783" "" "18" 0.180700999303276 -1.30483094648367 0.148055394067002 0.70040066299018 0.99982912317708
"ENSG00000076864" "ENSG00000076864" "RAP1GAP" "1" -0.0739769035124079 1.14962723823502 0.148025042204647 0.70042988829351 0.99982912317708
"ENSG00000271816" "ENSG00000271816" "" "10" -0.116136443695887 -0.331684161446656 0.147971517364989 0.700481434853897 0.99982912317708
"ENSG00000213901" "ENSG00000213901" "SLC23A3" "2" 0.0930767184161606 -0.104615339900873 0.147929540931076 0.700521867326132 0.99982912317708
"ENSG00000138172" "ENSG00000138172" "CALHM2" "10" -0.0308976989485549 4.5314335863555 0.147797180122661 0.700649402824017 0.99982912317708
"ENSG00000204842" "ENSG00000204842" "ATXN2" "12" 0.0262134856592887 5.94956595506683 0.147759097693868 0.70068610907197 0.99982912317708
"ENSG00000164904" "ENSG00000164904" "ALDH7A1" "5" -0.0257127665583258 6.65555020191994 0.147705680013867 0.700737605552541 0.99982912317708
"ENSG00000071243" "ENSG00000071243" "ING3" "7" -0.0317885935372886 4.70871247228132 0.147673482213961 0.700768650501434 0.99982912317708
"ENSG00000236285" "ENSG00000236285" "NPM1P8" "X" -0.197085896175469 -1.70102528839151 0.147522734839945 0.700914052012199 0.99982912317708
"ENSG00000109689" "ENSG00000109689" "STIM2" "4" 0.0343701668751353 5.5064698606262 0.14744441805622 0.700989625146045 0.99982912317708
"ENSG00000006016" "ENSG00000006016" "CRLF1" "19" -0.100958047191538 -0.185578072606172 0.147416519167837 0.701016552223729 0.99982912317708
"ENSG00000177370" "ENSG00000177370" "TIMM22" "17" 0.054929327750762 2.53658547587645 0.147408957687249 0.701023850816473 0.99982912317708
"ENSG00000088682" "ENSG00000088682" "COQ9" "16" 0.0305297337784805 5.12884184760117 0.147350461177899 0.701080320853724 0.99982912317708
"ENSG00000183780" "ENSG00000183780" "SLC35F3" "1" 0.0441099331139798 4.30567766563406 0.147287193114123 0.701141411625137 0.99982912317708
"ENSG00000005249" "ENSG00000005249" "PRKAR2B" "7" 0.0407789945297919 3.40994235206739 0.147284541173109 0.701143972631564 0.99982912317708
"ENSG00000170889" "ENSG00000170889" "RPS9" "19" -0.0414858034755354 6.25215263343231 0.147271094845332 0.70115695829424 0.99982912317708
"ENSG00000106299" "ENSG00000106299" "WASL" "7" -0.0255269935228797 6.39722888826378 0.147241373276 0.701185664029393 0.99982912317708
"ENSG00000235454" "ENSG00000235454" "HAUS6P3" "7" 0.122149206708836 -0.5853753035965 0.147210267944335 0.701215709791916 0.99982912317708
"ENSG00000186184" "ENSG00000186184" "POLR1D" "13" -0.0278551260528599 5.77503608704956 0.14711154208972 0.701311096786394 0.99982912317708
"ENSG00000120948" "ENSG00000120948" "TARDBP" "1" 0.0234971895370467 7.31729158829777 0.147077788995041 0.701343716789788 0.99982912317708
"ENSG00000176076" "ENSG00000176076" "KCNE5" "X" -0.13432748310343 -0.534606865072639 0.146972773481812 0.701445234400803 0.99982912317708
"ENSG00000166946" "ENSG00000166946" "CCNDBP1" "15" -0.0290086110264283 5.6645654535186 0.146942986034269 0.701474037247977 0.99982912317708
"ENSG00000259248" "ENSG00000259248" "USP3-AS1" "15" 0.174346756734854 -1.80525251358126 0.14692983998481 0.701486749830183 0.99982912317708
"ENSG00000090097" "ENSG00000090097" "PCBP4" "3" -0.0321696132936068 5.19838092944689 0.146855518264992 0.70155863319608 0.99982912317708
"ENSG00000182952" "ENSG00000182952" "HMGN4" "6" 0.0295232211947418 7.01535528124272 0.146806151930365 0.701606391446134 0.99982912317708
"ENSG00000175229" "ENSG00000175229" "GAL3ST3" "11" -0.174487627677764 -0.897207693237878 0.146692388451653 0.701716484207344 0.99982912317708
"ENSG00000163468" "ENSG00000163468" "CCT3" "1" -0.0290790052970412 9.25848437936174 0.146515471499669 0.701887790016671 0.99982912317708
"ENSG00000243547" "ENSG00000243547" "HNRNPKP4" "3" -0.0590297603975003 2.13923339625785 0.146503875809074 0.701899022075325 0.99982912317708
"ENSG00000092871" "ENSG00000092871" "RFFL" "17" -0.0323971145671307 4.86944149287273 0.146370968921148 0.702027797516676 0.99982912317708
"ENSG00000101460" "ENSG00000101460" "MAP1LC3A" "20" -0.0519262903873767 2.05196806742789 0.14632000495964 0.70207719502703 0.99982912317708
"ENSG00000175893" "ENSG00000175893" "ZDHHC21" "9" -0.0628445741007009 3.58310412426161 0.146279557554651 0.70211640624191 0.99982912317708
"ENSG00000077463" "ENSG00000077463" "SIRT6" "19" 0.0443762481734193 4.59653941499058 0.146213089054896 0.702180856770204 0.99982912317708
"ENSG00000153046" "ENSG00000153046" "CDYL" "6" -0.0267723903119236 6.47944690969053 0.146178130360608 0.702214760863253 0.99982912317708
"ENSG00000087087" "ENSG00000087087" "SRRT" "7" -0.034654988914373 7.65256724943784 0.146163686200865 0.702228770641674 0.99982912317708
"ENSG00000136521" "ENSG00000136521" "NDUFB5" "3" -0.0294566242741098 6.08315565058318 0.146152788083394 0.702239341543628 0.99982912317708
"ENSG00000235677" "ENSG00000235677" "NPM1P26" "10" 0.255706352592161 -1.37180433525593 0.14613850277143 0.702253198623857 0.99982912317708
"ENSG00000164023" "ENSG00000164023" "SGMS2" "4" -0.030706122465572 6.8417923193683 0.146126951877207 0.702264403823773 0.99982912317708
"ENSG00000256802" "ENSG00000256802" "" "15" -0.133001040754549 -0.891150450787679 0.146098203042412 0.702292294469526 0.99982912317708
"ENSG00000172264" "ENSG00000172264" "MACROD2" "20" -0.115482275972296 -0.631143330358374 0.14608493115838 0.702305171232143 0.99982912317708
"ENSG00000118873" "ENSG00000118873" "RAB3GAP2" "1" -0.0260296660319696 6.8011347841138 0.146083887742094 0.70230618361298 0.99982912317708
"ENSG00000116133" "ENSG00000116133" "DHCR24" "1" -0.0405603042804798 8.23157644058088 0.146062451916634 0.702326982766748 0.99982912317708
"ENSG00000170955" "ENSG00000170955" "CAVIN3" "11" 0.0506260637331692 6.1330255554585 0.146048922033089 0.702340111695732 0.99982912317708
"ENSG00000180329" "ENSG00000180329" "CCDC43" "17" 0.0274941382661483 5.06668931126431 0.146047054005042 0.70234192442001 0.99982912317708
"ENSG00000262180" "ENSG00000262180" NA NA 0.0960307214673666 0.0686984665332844 0.146039430040937 0.702349322811168 0.99982912317708
"ENSG00000122965" "ENSG00000122965" "RBM19" "12" 0.0314188023204081 5.40268879816386 0.14595893633078 0.702427448432284 0.99982912317708
"ENSG00000272677" "ENSG00000272677" "HNRNPD-DT" "4" -0.1803056053178 -0.957738049000916 0.145921389845132 0.702463898760454 0.99982912317708
"ENSG00000198223" "ENSG00000198223" "CSF2RA" "X" 0.0355678910532698 5.75978406820219 0.145853093828643 0.702530214676572 0.99982912317708
"ENSG00000153234" "ENSG00000153234" "NR4A2" "2" 0.0758905541234366 1.87272969253274 0.145815719146617 0.702566513289943 0.99982912317708
"ENSG00000133884" "ENSG00000133884" "DPF2" "11" -0.0309909298490848 6.27024984646517 0.145798247636295 0.702583483599662 0.99982912317708
"ENSG00000118985" "ENSG00000118985" "ELL2" "5" 0.026413596168236 6.69443185862266 0.145760156294774 0.702620486264269 0.99982912317708
"ENSG00000158863" "ENSG00000158863" "FAM160B2" "8" 0.0322343945327777 5.23262134934835 0.145708095166157 0.702671068410556 0.99982912317708
"ENSG00000147854" "ENSG00000147854" "UHRF2" "9" -0.0293368760348873 5.73181319602379 0.145652227683774 0.702725360295069 0.99982912317708
"ENSG00000262089" "ENSG00000262089" "" "17" -0.149011296177082 -1.12651481760668 0.145638313732316 0.702738883694873 0.99982912317708
"ENSG00000138688" "ENSG00000138688" "KIAA1109" "4" 0.0425933494620966 7.13933777457618 0.145610637632732 0.702765785152381 0.99982912317708
"ENSG00000101574" "ENSG00000101574" "METTL4" "18" 0.0406489873092028 5.03403374086127 0.145590782533175 0.702785086320614 0.99982912317708
"ENSG00000121766" "ENSG00000121766" "ZCCHC17" "1" -0.0371961159157051 5.62564796371302 0.145530340697255 0.702843851190695 0.99982912317708
"ENSG00000102241" "ENSG00000102241" "HTATSF1" "X" 0.0251182408750272 7.46467510374193 0.145433744832173 0.702937796021637 0.99982912317708
"ENSG00000123178" "ENSG00000123178" "SPRYD7" "13" 0.0316553239482116 4.6013314364579 0.145405170479265 0.702965593011985 0.99982912317708
"ENSG00000155858" "ENSG00000155858" "LSM11" "5" 0.0400188353089306 4.81982764471732 0.145357039373359 0.7030124217894 0.99982912317708
"ENSG00000126464" "ENSG00000126464" "PRR12" "19" -0.0568073204448753 4.9725879734006 0.145224315927504 0.70314160003514 0.99982912317708
"ENSG00000111412" "ENSG00000111412" "SPRING1" "12" -0.0305023156355144 6.70900356690077 0.145189924499549 0.70317508385473 0.99982912317708
"ENSG00000135241" "ENSG00000135241" "PNPLA8" "7" 0.031722326600201 6.08079333094257 0.145052908810255 0.703308528732801 0.99982912317708
"ENSG00000260630" "ENSG00000260630" "SNAI3-AS1" "16" -0.0769664628554164 0.661343480906552 0.145047395787029 0.703313899589352 0.99982912317708
"ENSG00000145945" "ENSG00000145945" "FAM50B" "6" -0.0674146782359413 2.48390648072362 0.144861004603962 0.70349555303867 0.99982912317708
"ENSG00000181381" "ENSG00000181381" "DDX60L" "4" 0.03879633295135 6.19503796460858 0.144813433475056 0.703541936423052 0.99982912317708
"ENSG00000120129" "ENSG00000120129" "DUSP1" "5" -0.0662940851580318 3.92804343345704 0.144808046062892 0.703547189873373 0.99982912317708
"ENSG00000247853" "ENSG00000247853" "" "12" 0.18383478620484 -1.28433221812403 0.144735450552885 0.703617991157563 0.99982912317708
"ENSG00000154319" "ENSG00000154319" "FAM167A" "8" -0.0642167787913866 3.88396704215058 0.144728996731558 0.703624286453972 0.99982912317708
"ENSG00000088298" "ENSG00000088298" "EDEM2" "20" -0.0348815152136824 4.60643239784871 0.144658526581663 0.703693036106873 0.99982912317708
"ENSG00000153187" "ENSG00000153187" "HNRNPU" "1" 0.0297210933732895 9.56191912217437 0.144651123835132 0.703700259231143 0.99982912317708
"ENSG00000140332" "ENSG00000140332" "TLE3" "15" 0.0277519896853362 6.43621231427226 0.144595940141471 0.703754110600521 0.99982912317708
"ENSG00000153363" "ENSG00000153363" "LINC00467" "1" -0.0375367702420941 3.88667563145229 0.144537707436586 0.703810950123564 0.99982912317708
"ENSG00000175183" "ENSG00000175183" "CSRP2" "12" 0.0460440413020909 3.87924099558571 0.144418070248401 0.703927766197235 0.99982912317708
"ENSG00000173110" "ENSG00000173110" "HSPA6" "1" -0.103611412714843 0.310343753264335 0.144226835034365 0.704114607026252 0.99982912317708
"ENSG00000163155" "ENSG00000163155" "LYSMD1" "1" 0.0575991244779314 2.72107925247848 0.144207455908244 0.704133548747992 0.99982912317708
"ENSG00000116039" "ENSG00000116039" "ATP6V1B1" "2" 0.15832998647604 -0.961282398053701 0.144207199819308 0.704133799066519 0.99982912317708
"ENSG00000248367" "ENSG00000248367" "" "5" -0.0941826513483867 0.174008195771057 0.144192830922069 0.704147844599245 0.99982912317708
"ENSG00000154727" "ENSG00000154727" "GABPA" "21" -0.0420107650285783 4.7230160839219 0.144173112833723 0.704167120245752 0.99982912317708
"ENSG00000133997" "ENSG00000133997" "MED6" "14" -0.0311055452299272 4.80189745017599 0.144118619200531 0.704220398975145 0.99982912317708
"ENSG00000215182" "ENSG00000215182" "MUC5AC" "11" 0.13488245905847 -0.524463871369624 0.144002599125054 0.704333870850349 0.99982912317708
"ENSG00000160679" "ENSG00000160679" "CHTOP" "1" -0.0266994014629917 6.97189478573955 0.143941689422238 0.704393463700736 0.99982912317708
"ENSG00000247373" "ENSG00000247373" "TMED2-DT" "12" 0.0881990834258843 1.54408805345574 0.143932748667217 0.704402212372794 0.99982912317708
"ENSG00000114416" "ENSG00000114416" "FXR1" "3" 0.0269542517093386 7.88320819741592 0.143832660026206 0.704500171935396 0.99982912317708
"ENSG00000087266" "ENSG00000087266" "SH3BP2" "4" 0.0301888934636217 6.32378925589351 0.143742855783486 0.704588099056919 0.99982912317708
"ENSG00000140382" "ENSG00000140382" "HMG20A" "15" 0.0300934452311977 4.72549745138427 0.143732992435726 0.704597758151835 0.99982912317708
"ENSG00000174672" "ENSG00000174672" "BRSK2" "11" -0.141907549237952 -1.24390593704405 0.143723728464821 0.704606830627159 0.99982912317708
"ENSG00000196104" "ENSG00000196104" "SPOCK3" "4" -0.0719062867163409 1.80427141258494 0.143682512741127 0.704647198434566 0.99982912317708
"ENSG00000144677" "ENSG00000144677" "CTDSPL" "3" 0.0266824428364166 6.87849213926762 0.143671498314098 0.704657987386956 0.99982912317708
"ENSG00000281183" "ENSG00000281183" "NPTN-IT1" "15" -0.0697736458438551 0.82169417615486 0.143645839042644 0.704683123225918 0.99982912317708
"ENSG00000188906" "ENSG00000188906" "LRRK2" "12" -0.0622081730003848 1.54594896343679 0.143523595637003 0.70480290821105 0.99982912317708
"ENSG00000267530" "ENSG00000267530" "LINC01836" "19" -0.085982770563519 0.774692632641916 0.143519511250396 0.70480691146404 0.99982912317708
"ENSG00000239789" "ENSG00000239789" "MRPS17" "7" -0.0481942086914966 3.05418024059594 0.14343465752784 0.704890094361986 0.99982912317708
"ENSG00000149923" "ENSG00000149923" "PPP4C" "16" -0.0284882296417769 6.337846974415 0.143381305309138 0.704942410447824 0.99982912317708
"ENSG00000232043" "ENSG00000232043" "" "20" 0.101189176157577 -0.218029417362001 0.143271006719734 0.705050602267943 0.99982912317708
"ENSG00000106868" "ENSG00000106868" "SUSD1" "9" 0.030014162779347 5.6313264580492 0.14322107965566 0.705099591349311 0.99982912317708
"ENSG00000256464" "ENSG00000256464" "YWHABP2" "11" 0.141312366424701 -1.01763167446006 0.143102825668384 0.705215662646883 0.99982912317708
"ENSG00000243364" "ENSG00000243364" "EFNA4" "1" 0.0495068578142215 2.77073258668331 0.143046229330494 0.705271233747694 0.99982912317708
"ENSG00000237854" "ENSG00000237854" "LINC00674" "17" -0.0698203058581637 1.46839838233969 0.143036729738633 0.705280562486924 0.99982912317708
"ENSG00000104880" "ENSG00000104880" "ARHGEF18" "19" -0.0470712496292284 3.10948691138895 0.143020464722834 0.70529653579436 0.99982912317708
"ENSG00000135643" "ENSG00000135643" "KCNMB4" "12" 0.0692832224284046 0.455379420274208 0.142984443071491 0.705331915103805 0.99982912317708
"ENSG00000072364" "ENSG00000072364" "AFF4" "5" -0.0246766125186068 8.18411508542804 0.142763627388957 0.705548904573153 0.99982912317708
"ENSG00000124767" "ENSG00000124767" "GLO1" "6" 0.0279156158364149 8.75173813913774 0.142762550704756 0.705549963070629 0.99982912317708
"ENSG00000142733" "ENSG00000142733" "MAP3K6" "1" -0.0334922173202128 5.00900758286224 0.142671017846997 0.705639966490564 0.99982912317708
"ENSG00000148158" "ENSG00000148158" "SNX30" "9" 0.027356950505275 5.82725820029606 0.142660127082173 0.705650677475751 0.99982912317708
"ENSG00000197093" "ENSG00000197093" "GAL3ST4" "7" 0.0962278059600829 0.766320735557007 0.142621451043929 0.705688718843899 0.99982912317708
"ENSG00000132383" "ENSG00000132383" "RPA1" "17" -0.0272464975554599 8.35577836484578 0.142581238625979 0.705728277629925 0.99982912317708
"ENSG00000067900" "ENSG00000067900" "ROCK1" "18" -0.0481106487174821 6.92718640128519 0.142549617526258 0.705759389221992 0.99982912317708
