"Peak_ID","Compound_Name","mz_mean","mz_diff_ppm","RT_diff","Adduct","Synonym","Chem_Sum_Formula","Exact_Mass","Lipid_Class","FA_composition","R1_24D","R2_24D","R3_24D","R5_24D","R6_24D","R1_24M","R2_24M","R3_24M","R5_24M","R6_24M","R1_48D","R2_48D","R3_48D","R5_48D","R6_48D","R1_48M","R2_48M","R3_48M","R5_48M","R6_48M","R1_72D","R2_72D","R3_72D","R5_72D","R6_72D","R1_72M","R2_72M","R3_72M","R5_72M","R6_72M"
"LP_36706","TAG 61:11",984.7992028,NA,NA,"[M+NH4]+",NA,"C64H102O6","966.76764","Triacylglyceride","17:0/22:5/22:6 | 17:1/22:4/22:6 | 17:1/22:5/22:5",1156596,2982201,2745567,2837526,3616414,1560986,2989057,3459791,2859046,3229297,1369637,440674,677591,473803,606182,1614617,414484,827318,862557,872366,477456,57917.56,153880,67305,117176,624688,68820,188497,98313,188070
"LP_36773","TAG 61:10",986.8140465,NA,NA,"[M+NH4]+",NA,"C64H104O6","968.78329","Triacylglyceride","17:0/22:5/22:5 | 17:1/22:4/22:5",1054366,2254518,2263100,2054953,1976220,1510898,2720208,2795643,1710186,2161987,1177142,333080,479591,325222,399689,1328379,289838,602424,589162,605453,361604,34151.29,112127,55827.13,67497,459290,43128.28,102478,68688.64,119295
"LP_36774","TAG 61:10",986.8131567,NA,NA,"[M+NH4]+",NA,"C64H104O6","968.78329","Triacylglyceride","18:1/21:3/22:6 | 17:0/22:5/22:5 | 17:0/22:4/22:6",883271,1935569,1702921,2051296,2206173,1063513,1833671,2063672,2038941,2043534,1026554,383450,429273,351480,434505,993815,304604,548534,684801,639008,333193,40007.6,127750,61762.87,70759,461616,49486.14,163873,75599,152668
"LP_36832","TAG 61:9",988.8303683,NA,NA,"[M+NH4]+",NA,"C64H106O6","970.79894","Triacylglyceride","17:0/22:4/22:5 | 18:1/21:3/22:5",2238964,3171035,3588972,2702316,2682933,2454736,3454108,3286748,2177273,2543205,2251446,533555,817615,484686,728781,2397432,433707,1076404,966470,1126813,677265,63110,223030,71793,103455,732177,84370,237414,106544,193371
"LP_36898","TAG 61:8",990.8461958,NA,NA,"[M+NH4]+",NA,"C64H108O6","972.81459","Triacylglyceride","18:0/21:3/22:5 | 17:0/22:4/22:4 | 18:1/21:3/22:4 | 17:0/22:3/22:5",2624107,5546205,4710224,5500002,5878738,3377631,4893426,5637798,4908749,5543708,3121820,1471579,1935759,1509922,1935235,3266657,1476593,2656934,2675316,2691832,1134421,187659,557476,261866,355573,1557586,239616,789840,414352,613324
"LP_36939","TAG 62:14",992.7685119,NA,NA,"[M+NH4]+",NA,"C65H98O6","974.73634","Triacylglyceride","18:2/22:6/22:6",242780,760114,803078,884329,1065884,288898,1029957,1097392,867838,1025625,323152,86259,140655,79480,104325,314636,72152,157349,152359,193299,108210,14826.36,39605.2,22265.45,31259.76,133763,14773.47,35115.71,25401.27,47475.42
"LP_36950","TAG 60:0",992.9575957,NA,NA,"[M+NH4]+",NA,"C63H122O6","974.92414","Triacylglyceride","16:0/18:0/26:0 | 18:0/18:0/24:0 | 20:0/20:0/20:0 | 16:0/16:0/28:0 | 16:0/20:0/24:0 | 14:0/18:0/28:0 | 14:0/20:0/26:0",1805047,256170,248526,314364,8512861,1062806,6120520,4749109,3307556,278248,3876966,854895,497326,7578308,586091,1016176,278305,621777,286025,1196019,757087,908987,811234,532645,3369372,765013,228688,560144,600236,8341953
"LP_36984","TAG 62:13",994.7835524,NA,NA,"[M+NH4]+",NA,"C65H100O6","976.75199","Triacylglyceride","18:2/22:5/22:6",853870,1983347,2101292,1949703,2113641,893033,2753904,2796032,1939396,2345640,1001370,165730,310016,150174,215430,887172,129811,322753,314223,426974,218499,24113.23,73625.19,39792.95,54971.4,288075,24918.2,65793,43375.38,85081.72
"LP_36986","TAG 62:13",994.783108,NA,NA,"[M+NH4]+",NA,"C65H100O6","976.75199","Triacylglyceride","18:1/22:6/22:6",1842051,7904035,6924726,10812055,11981585,2108790,8779456,10484762,11027098,12760280,2787974,1285834,1849279,1297315,1553014,2759812,1147913,2277962,2579221,2626008,1242666,179962,456018,260896,374687,1550538,197323,486803,320674,615134
"LP_37033","TAG 62:12",996.7988066,NA,NA,"[M+NH4]+",NA,"C65H102O6","978.76764","Triacylglyceride","18:1/22:5/22:6 | 18:2/22:5/22:5",8852997,25547564,23987520,29665268,30723404,10177218,28101628,30321154,29023638,33585716,10534435,3693861,5251683,4043482,4769060,11334840,3122530,6662402,7784927,7349800,3765156,456873,1250008,652876,980459,4610512,550424,1530366,894770,1595759
"LP_37035","TAG 62:12",996.7987109,NA,NA,"[M+NH4]+",NA,"C65H102O6","978.76764","Triacylglyceride","18:0/22:6/22:6",2020657,7233016,5251767,9452834,12222504,2393421,6727972,8572092,9496280,11716463,2764760,1781038,2380960,1915248,2368892,3228210,1591938,3470376,3576393,3295236,1578322,280192,740173,342524,459860,2075642,305398,824329,455058,983637
"LP_37109","TAG 62:11",998.81399,NA,NA,"[M+NH4]+",NA,"C65H104O6","980.78329","Triacylglyceride","18:0/22:5/22:6 | 18:1/22:5/22:5 | 18:1/22:4/22:6",12904208,32401160,31533300,38635212,46674016,18898182,33095566,40208832,33762760,40817632,16936592,7809727,11331752,8220970,10733581,17692700,6990961,14437200,15273165,14649954,7339480,1197621,3202040,1522048,2127341,9271220,1262318,3573739,1953876,4154750
"LP_37187","TAG 62:10",1000.829779,NA,NA,"[M+NH4]+",NA,"C65H106O6","982.79894","Triacylglyceride","18:0/22:5/22:5 | 18:1/22:4/22:5",20156370,35738580,33065228,32549560,35823040,24076336,39320496,43051052,32143780,35465200,21082252,6848576,9523136,7757443,9565870,21882848,6347578,11627316,13008165,12714571,5952584,796599,2305166,1150620,1568689,8031062,965407,2942913,1826986,2979517
"LP_37188","TAG 62:10",1000.829443,NA,NA,"[M+NH4]+",NA,"C65H106O6","982.79894","Triacylglyceride","18:0/22:4/22:6 | 18:0/22:5/22:5 | 18:0/20:4/24:6",6018270,11788697,10307199,13694779,16494608,6543080,10614779,13045367,13059355,14046498,7087987,3120825,4208852,3705146,4605158,7306212,3222320,6037861,6045034,6414452,2787320,525590,1522650,715743,940919,3812373,618106,1730683,1077946,1910618
"LP_37241","TAG 62:9",1002.845932,NA,NA,"[M+NH4]+",NA,"C65H108O6","984.81459","Triacylglyceride","18:0/22:4/22:5 | 18:1/22:4/22:4 | 18:1/22:3/22:5 | 16:0/22:5/24:4 | 16:0/22:4/24:5 | 20:2/20:2/22:5 | 16:0/22:3/24:6",22785872,29940108,34996616,26356900,27895960,27063078,35664700,32849474,24429812,28290756,21231538,7155851,10100089,7393458,8006815,22168048,6249862,11864988,12927585,11970086,7045667,834977,2939858,1087925,1589461,8687425,895006,3091668,1543976,2778966
"LP_37291","TAG 62:8",1004.861694,NA,NA,"[M+NH4]+",NA,"C65H110O6","986.83024","Triacylglyceride","18:1/22:3/22:4 | 18:0/22:4/22:4 | 18:0/22:3/22:5 | 18:1/18:1/26:6 | 16:0/22:4/24:4 | 16:0/22:5/24:3 | 18:1/22:2/22:5 | 18:1/20:1/24:6 | 20:1/20:4/22:3 | 18:1/20:3/24:4 | 16:0/22:3/24:5 | 16:0/22:2/24:6 | 18:0/20:4/24:4 | 18:1/20:4/24:3 | 18:0/18:2/26:6 | 16:0/20:2/26:6",10593636,17499184,16514701,13747384,14869206,12102482,15993520,16448316,12131836,14686186,10837115,5539254,7885706,5572321,6878614,11637329,4563320,9763639,7960702,7780309,4993556,873514,2747179,1175239,1515414,5397833,1106066,2934656,1555185,2671030
"LP_37300","TAG 61:1",1004.956871,NA,NA,"[M+NH4]+",NA,"C64H122O6","986.92414","Triacylglyceride","17:0/18:1/26:0 | 17:1/18:0/26:0 | 18:0/18:1/25:0 | 16:0/19:1/26:0 | 17:0/19:1/25:0 | 17:0/17:1/27:0 | 16:0/18:1/27:0 | 16:0/20:1/25:0 | 18:0/19:1/24:0 | 18:1/19:0/24:0 | 17:1/19:0/25:0 | 16:0/17:1/28:0 | 17:0/20:1/24:0",760855,2304138,1660233,2840597,4204964,854370,2481534,3177992,2602478,3022547,1611916,1564379,3324664,2199109,3426430,1475161,1673405,4381412,2260054,3574156,1497118,669544,2177667,1275013,783027,1736123,1083291,2564087,1566687,2579665
"LP_37330","TAG 62:7",1006.876902,NA,NA,"[M+NH4]+",NA,"C65H112O6","988.84589","Triacylglyceride","18:0/18:1/26:6 | 18:1/18:1/26:5 | 20:1/20:1/22:5 | 18:1/22:1/22:5 | 18:1/22:3/22:3 | 18:0/22:2/22:5 | 16:0/20:1/26:6 | 18:1/22:2/22:4 | 18:0/18:2/26:5 | 18:1/20:1/24:5 | 16:0/22:2/24:5 | 16:0/22:5/24:2 | 18:2/22:1/22:4 | 16:0/22:4/24:3 | 18:0/22:3/22:4 | 18:1/20:2/24:4 | 16:0/18:1/28:6 | 18:1/20:3/24:3 | 18:0/20:3/24:4",7771040,20930720,18098876,23798840,27551260,9337984,20341808,23519624,21764010,25723024,11961783,9279061,14341286,10323673,14611044,12541164,8397458,18854568,14383164,15782495,8607405,1442688,5146472,2509590,2929632,8401396,2209506,6076306,3053225,5323163
"LP_37331","TAG 62:7",1006.877459,NA,NA,"[M+NH4]+",NA,"C65H112O6","988.84589","Triacylglyceride","16:0/22:6/24:1 | 18:1/22:0/22:6 | 18:0/22:1/22:6",1192690,4613180,3482686,5725979,7180140,1236876,4355868,6263642,6419366,6703064,1510278,1410954,2453450,1575937,2174531,1690654,1184115,3145328,2424858,2620854,1251938,214357,730543,367171,306546,1523455,266967,797277,469835,656289
"LP_37386","TAG 62:6",1008.892189,NA,NA,"[M+NH4]+",NA,"C65H114O6","990.86154","Triacylglyceride","16:0/22:6/24:0",990956,4172324,3649122,4632724,6499001,1367231,4649154,6388616,5296639,6284062,1605774,1307393,3016908,1681636,2450385,1893590,1512454,4145274,2226450,2605404,1514218,304372,1091112,561304,404365,1799808,450170,1099934,580557,952604
"LP_37561","TAG 63:9",1016.859577,NA,NA,"[M+NH4]+",NA,"C66H110O6","998.83024","Triacylglyceride","17:0/22:5/24:4",653128,1024250,1112803,854648,912769,805460,1254210,1085909,793001,942521,911268,274974,408543,232514,451274,849710,292632,454031,546144,554519,352851,33780.74,106870,61189.19,73104,414816,52236.42,162125,82774,99812
"LP_37601","TAG 63:8",1018.877693,NA,NA,"[M+NH4]+",NA,"C66H112O6","1000.84589","Triacylglyceride","18:0/22:5/23:3 | 17:0/22:5/24:3",983970,1757009,1764047,1702056,1756072,1069411,1700311,1728041,1494366,1908432,1389746,553692,886750,559497,809327,1375436,540192,1042632,915142,955085,521524,80467,230295,93503,125179,603763,84934,299787,176635,229385
"LP_37636","TAG 64:14",1020.799668,NA,NA,"[M+NH4]+",NA,"C67H102O6","1002.76764","Triacylglyceride","20:4/22:5/22:5 | 20:4/20:4/24:6 | 20:3/22:5/22:6",648728,1129635,1244693,939218,990015,849946,1298747,1170134,830617,974881,527231,102727,166919,110262,130841,555523,79701,231289,215433,208633,108829,24628.18,63394.53,37221.21,49035.97,134703,24441.71,60289,37688.65,71280.95
"LP_37639","TAG 63:7",1020.893889,NA,NA,"[M+NH4]+",NA,"C66H114O6","1002.86154","Triacylglyceride","18:1/22:5/23:1 | 19:1/21:3/23:3",783429,1715440,1480273,1555079,1840436,835742,1456228,1702564,1747805,1857608,1242336,632640,1107751,731787,877960,1107547,560179,1196230,1168284,1082958,615342,88959,315151,198789,186332,641394,137957,399036,222513,320517
"LP_37640","TAG 63:7",1020.894342,NA,NA,"[M+NH4]+",NA,"C66H114O6","1002.86154","Triacylglyceride","16:0/22:6/25:1",135607,805576,568158,905967,1154701,236922,752155,875492,884241,942182,355374,166459,355723,191474,238080,347496,141827,483722,338740,448922,184977,20578.18,84113,41796.74,36468.59,222662,34198.2,84665,53093.17,87689
"LP_37673","TAG 64:13",1022.814716,NA,NA,"[M+NH4]+",NA,"C67H104O6","1004.78329","Triacylglyceride","18:1/22:6/24:6 | 20:3/22:5/22:5 | 20:3/22:4/22:6 | 20:3/20:4/24:6",1442022,2139167,1814491,3432376,4689777,2012605,2252555,2861594,3345601,3845712,910707,652575,1003427,723136,1037185,942430,562427,1513030,1195008,1389958,618941,64239,249967,101306,124103,753159,72935,277968,124434,235055
"LP_37678","TAG 63:6",1022.910183,NA,NA,"[M+NH4]+",NA,"C66H116O6","1004.87719","Triacylglyceride","16:0/22:5/25:1",1043149,1809923,1656431,1807663,1477300,1041069,1823275,1907507,1402290,1865733,1022339,625071,930905,559647,803592,1117686,575548,998862,879443,786200,524711,117650,343668,165739,150982,795344,109412,391682,238012,226842
"LP_37679","TAG 63:6",1022.910097,NA,NA,"[M+NH4]+",NA,"C66H116O6","1004.87719","Triacylglyceride","16:0/22:6/25:0",95391,392562,272707,559963,492272,111406,385859,516614,417499,590753,157277,109293,240763,116966,148278,162372,118537,290149,221292,194716,105306,17170.99,65960,29545.25,21782.1,180602,22992.94,85934,49353.39,63036.26
"LP_37711","TAG 64:12",1024.829924,NA,NA,"[M+NH4]+",NA,"C67H106O6","1006.79894","Triacylglyceride","18:1/22:5/24:6",572927,1551108,1130122,2011882,1875960,875870,1871104,2163688,2105278,2188760,595368,218721,427443,399226,413690,676649,201988,577776,684733,660105,178943,20571.12,94048.18,44845.74,55896.66,298558,30786.76,93881,59946.86,96917
"LP_37712","TAG 64:12",1024.829653,NA,NA,"[M+NH4]+",NA,"C67H106O6","1006.79894","Triacylglyceride","18:1/22:5/24:6 | 18:1/22:6/24:5 | 20:1/22:5/22:6",1031260,1943974,1882539,1533432,2052632,1081080,1811773,2252392,1318025,1640983,1011172,468846,513055,605325,578285,1151072,336164,747914,955804,882656,353243,92235,217680,92307,103300,388644,70967,310589,157094,238532
"LP_37716","TAG 63:5",1024.925123,NA,NA,"[M+NH4]+",NA,"C66H118O6","1006.89284","Triacylglyceride","16:0/22:4/25:1 | 17:1/22:4/24:0 | 15:0/22:4/26:1 | 18:1/21:3/24:1 | 17:1/21:3/25:1 | 16:0/22:5/25:0",718923,1091386,1284684,1042466,874138,760295,1503068,1592542,982698,1295939,710619,282648,458307,339777,441656,776013,258785,504495,438613,447200,318510,53733.21,202076,92370,80881,351771,64166.1,194611,87088,140609
"LP_37757","TAG 64:11",1026.845187,NA,NA,"[M+NH4]+",NA,"C67H108O6","1008.81459","Triacylglyceride","18:1/22:4/24:6 | 18:1/22:5/24:5 | 16:0/22:5/26:6 | 20:1/22:5/22:5 | 18:0/22:5/24:6 | 18:1/22:6/24:4 | 20:3/22:3/22:5",1179195,3672090,3132944,5035392,6481192,1636130,3702722,4598404,4680486,5611679,1669579,1497872,2430443,1765970,2638479,1679899,1344170,3447074,3400398,3382429,1300570,211274,684658,320224,436027,1379479,245474,801038,494676,836091
"LP_37762","TAG 63:4",1026.942835,NA,NA,"[M+NH4]+",NA,"C66H120O6","1008.90849","Triacylglyceride","16:0/21:3/26:1 | 16:0/22:3/25:1 | 18:0/21:3/24:1 | 18:1/18:2/27:1 | 17:0/21:3/25:1 | 16:0/20:3/27:1 | 18:1/21:3/24:0 | 18:1/20:3/25:0 | 16:0/22:4/25:0 | 18:2/19:1/26:1 | 17:0/20:3/26:1 | 19:1/20:3/24:0 | 18:0/22:4/23:0",372034,984930,759113,1187786,1223869,479436,884520,1109051,928889,1440650,522581,449531,866158,466697,825236,552098,390394,1046849,768188,867744,403636,64786,276905,146444,118961,536652,135086,409696,215146,298860
"LP_37789","TAG 64:10",1028.861021,NA,NA,"[M+NH4]+",NA,"C67H110O6","1010.83024","Triacylglyceride","18:0/22:5/24:5 | 18:1/22:3/24:6 | 16:0/24:5/24:5 | 20:1/22:4/22:5 | 20:0/22:5/22:5 | 18:0/22:4/24:6 | 16:0/22:5/26:5 | 20:0/20:4/24:6 | 18:1/22:5/24:4 | 18:1/22:4/24:5 | 16:0/24:4/24:6 | 20:2/22:3/22:5 | 20:2/20:2/24:6 | 16:0/22:4/26:6",3089221,4349784,5704918,2901456,4152950,3380319,5201060,4073790,2386195,3333476,3659979,1196416,1791916,1215421,1544132,4080248,828871,2353431,2080188,2430233,1373302,134511,569195,262944,347744,1305959,226611,717714,448403,662695
"LP_37796","TAG 63:3",1028.957791,NA,NA,"[M+NH4]+",NA,"C66H122O6","1010.92414","Triacylglyceride","18:1/18:1/27:1 | 18:1/19:1/26:1 | 18:1/20:2/25:0 | 18:1/19:2/26:0 | 17:0/20:3/26:0 | 18:1/20:1/25:1 | 19:1/19:1/25:1 | 19:1/20:2/24:0 | 18:0/18:2/27:1 | 18:0/19:1/26:2",313046,1494573,1099278,2237985,2340428,403702,1345410,1607329,1645623,2480472,796270,848419,1824686,931059,1678668,747875,985850,2549671,1461699,1927572,772573,159034,702600,426299,238323,930262,358793,1082352,564375,834110
"LP_37830","TAG 64:9",1030.877648,NA,NA,"[M+NH4]+",NA,"C67H112O6","1012.84589","Triacylglyceride","18:0/22:5/24:4 | 20:1/22:4/22:4 | 16:0/24:3/24:6 | 20:1/20:4/24:4 | 18:1/22:4/24:4 | 16:0/22:4/26:5 | 18:0/22:4/24:5 | 16:0/24:4/24:5 | 18:1/20:4/26:4 | 20:1/22:3/22:5 | 18:0/22:3/24:6 | 18:0/20:4/26:5",5051445,6674717,8440383,3966740,4280075,5535498,8189865,6704588,4098840,4648627,6541974,1903878,3212868,1970705,2303624,6676306,1528542,3318891,2499690,2829314,2692692,282191,1099570,399118,554633,2553219,425808,897522,470256,898851
"LP_37834","TAG 63:2",1030.973549,NA,NA,"[M+NH4]+",NA,"C66H124O6","1012.93979","Triacylglyceride","18:1/19:1/26:0 | 18:1/18:1/27:0 | 18:0/18:1/27:1 | 19:1/19:1/25:0 | 17:1/18:1/28:0 | 19:1/20:1/24:0",257285,1144744,811883,1621299,2022544,296539,1040431,1407563,1300406,1875192,652260,767536,1732872,889935,1805539,665545,874648,2434430,1280700,1875548,689643,231057,935248,497482,265574,849919,417688,1184450,721038,1029975
"LP_37871","TAG 64:8",1032.89342,NA,NA,"[M+NH4]+",NA,"C67H114O6","1014.86154","Triacylglyceride","18:1/22:4/24:3 | 18:1/18:1/28:6 | 18:0/22:5/24:3 | 18:1/22:5/24:2 | 16:0/22:5/26:3 | 16:0/22:4/26:4 | 16:0/24:3/24:5 | 18:2/22:3/24:3 | 16:0/24:4/24:4 | 18:2/22:5/24:1 | 18:1/22:3/24:4 | 18:1/20:3/26:4",4719108,9496385,10203303,8833514,9833567,5459978,10528473,10985527,7355435,9481178,6785062,2496250,4295169,2566234,3689599,7287348,2132324,5588031,4284886,4303638,2953416,289467,1180823,488563,577649,3183330,434288,1357112,616738,1136624
"LP_37872","TAG 64:8",1032.89286,NA,NA,"[M+NH4]+",NA,"C67H114O6","1014.86154","Triacylglyceride","18:1/22:6/24:1 | 18:2/22:6/24:0 | 16:0/22:6/26:2",839023,4465224,3293646,6091731,7034946,1125079,4118356,5910094,6199694,7354073,1385476,1271226,2052834,1366339,1739542,1508052,1105020,2794799,2080884,2284728,1009469,121125,493467,226699,231059,1386437,155461,579326,305167,492240
"LP_37876","TAG 63:1",1032.989397,NA,NA,"[M+NH4]+",NA,"C66H126O6","1014.95544","Triacylglyceride","18:1/19:0/26:0 | 18:0/18:1/27:0 | 18:0/19:1/26:0 | 17:0/20:1/26:0 | 17:0/18:1/28:0",100622,259573,210411,316569,649473,105125,401450,476034,422324,327792,241831,242471,444993,430227,485793,215464,251448,554687,318508,523645,225543,127241,385461,230636,154649,258859,159072,371312,261746,463802
"LP_37912","TAG 64:7",1034.908705,NA,NA,"[M+NH4]+",NA,"C67H116O6","1016.87719","Triacylglyceride","18:1/22:5/24:1 | 18:0/22:5/24:2 | 18:2/22:4/24:1 | 18:1/22:4/24:2 | 18:0/18:1/28:6 | 18:2/22:3/24:2 | 16:0/22:4/26:3 | 18:1/20:1/26:5 | 20:3/20:3/24:1 | 18:0/22:4/24:3 | 16:0/24:2/24:5 | 16:0/20:1/28:6 | 16:0/22:5/26:2 | 18:2/22:5/24:0 | 18:1/22:3/24:3 | 18:1/20:3/26:3 | 18:1/18:1/28:5",3998872,12215162,10178724,13207959,15571724,5059616,10546119,11884598,11184217,13280936,6424198,2752442,4783612,3240707,4588756,6480860,2528020,6277965,5148160,6462820,3207999,322334,1173541,556170,708619,3567046,530241,1563350,786062,1547355
"LP_37913","TAG 64:7",1034.907855,NA,NA,"[M+NH4]+",NA,"C67H116O6","1016.87719","Triacylglyceride","18:1/22:6/24:0 | 16:0/22:6/26:1 | 18:0/22:6/24:1",1609021,7214918,6531236,9369331,11266490,2007152,7792550,10293794,9593665,10699608,2840634,2109015,4121689,2310785,3584910,3170246,2331684,5935946,3178137,3915608,2506911,297057,1052706,518464,513228,2432460,442041,1202157,653038,1076336
"LP_37954","TAG 64:6",1036.9249,NA,NA,"[M+NH4]+",NA,"C67H118O6","1018.89284","Triacylglyceride","16:0/22:5/26:1 | 18:1/22:5/24:0 | 18:1/22:4/24:1 | 18:0/22:5/24:1 | 18:2/22:4/24:0 | 16:0/22:4/26:2 | 18:0/22:4/24:2 | 18:0/18:1/28:5 | 16:0/24:2/24:4 | 18:2/20:1/26:3 | 16:0/24:1/24:5 | 18:2/20:3/26:1 | 20:1/22:1/22:4 | 16:0/20:1/28:5",5628937,15695454,14099903,15145409,16521300,7660898,14414372,15881740,13055338,16145877,7998302,3187738,6157086,3231968,4550753,9189464,3184394,7537851,5982156,8005492,3322044,282227,1190828,579802,559771,4762828,523378,1836806,828227,1496282
"LP_37955","TAG 64:6",1036.923862,NA,NA,"[M+NH4]+",NA,"C67H118O6","1018.89284","Triacylglyceride","16:0/22:6/26:0 | 18:0/22:6/24:0",627687,3865108,4196436,4308647,6198000,980580,4868762,5702693,5065055,5532695,1591634,1551731,3261154,1672466,2116439,1986878,1636185,4681292,2095371,3072647,1720608,341751,1125774,676343,431352,1814845,591789,1447557,719669,1209911
"LP_37994","TAG 64:5",1038.941229,NA,NA,"[M+NH4]+",NA,"C67H120O6","1020.90849","Triacylglyceride","18:1/22:4/24:0 | 16:0/22:4/26:1 | 16:0/22:5/26:0 | 18:0/22:5/24:0 | 18:1/20:3/26:1 | 18:0/22:4/24:1 | 18:1/20:4/26:0 | 18:1/22:3/24:1 | 18:2/22:3/24:0 | 16:0/24:0/24:5 | 16:0/24:1/24:4 | 18:0/20:4/26:1 | 20:1/20:3/24:1",5554560,13679374,10615672,10218178,13096426,7164313,12614202,14369092,9095822,12015870,7451428,2790375,6193087,3103946,4651006,8388526,3274279,7398934,5266819,6906612,3324098,470822,1833877,925332,630590,4660517,955424,2410828,1287580,1753167
"LP_38031","TAG 64:4",1040.957684,NA,NA,"[M+NH4]+",NA,"C67H122O6","1022.92414","Triacylglyceride","18:1/20:3/26:0 | 18:1/22:3/24:0 | 18:0/22:4/24:0 | 18:0/20:3/26:1 | 16:0/22:4/26:0 | 16:0/22:3/26:1 | 16:0/20:3/28:1 | 20:1/20:3/24:0 | 18:1/20:2/26:1 | 18:0/22:3/24:1 | 20:2/20:2/24:0 | 16:0/24:0/24:4 | 18:1/18:2/28:1 | 18:2/20:2/26:0",1927788,4394386,3699859,3859161,4224098,2495512,4400523,4368403,3000175,4079601,2266018,898851,1694594,1223310,1881454,3096983,1049633,2582249,1691992,2480938,1276013,199871,716906,527764,313953,1324121,377713,919921,700830,986338
"LP_38058","TAG 64:3",1042.973626,NA,NA,"[M+NH4]+",NA,"C67H124O6","1024.93979","Triacylglyceride","18:1/18:1/28:1 | 18:1/20:2/26:0 | 18:1/20:1/26:1 | 18:0/20:3/26:0 | 18:0/20:2/26:1 | 18:0/22:3/24:0 | 20:1/20:2/24:0 | 18:0/18:2/28:1 | 18:2/20:1/26:0 | 16:0/22:3/26:0 | 18:1/18:2/28:0 | 16:0/20:2/28:1 | 16:0/20:3/28:0 | 18:1/22:2/24:0 | 20:1/20:1/24:1 | 18:0/18:1/28:2 | 16:0/22:2/26:1 | 18:1/22:1/24:1 | 18:1/20:0/26:2",589936,2632992,2198934,3355826,4238074,738054,2707842,3221744,2966617,4015927,1346228,1480132,3039313,1973611,3047423,1557267,1630316,3792481,2261147,3580844,1589761,375413,1525498,1066991,533820,1654551,779550,1983422,1311163,1717728
"LP_38075","TAG 66:16",1044.799234,NA,NA,"[M+NH4]+",NA,"C69H102O6","1026.76764","Triacylglyceride","22:5/22:5/22:6",383678,982856,939004,1061286,1113596,456398,1161396,1204213,888594,1081741,406644,87633,164790,129244,156838,452573,90202,227994,254287,265962,125490,22875.47,60699.8,45441.54,49023.82,161765,27774.59,56361.57,48158.76,75447.65
